DEPTH,GR7-3,GR7-8,GRA-53
3862.84,43.50,87.45,15.44
3863.34,47.91,86.89,15.44
3863.84,54.41,86.86,15.44
3864.34,48.69,87.00,15.52
3864.84,50.69,86.84,15.52
3865.34,48.50,86.46,16.64
3865.84,49.38,86.13,16.64
3866.34,47.72,85.51,14.72
3866.84,49.59,84.75,15.04
3867.34,50.16,85.55,15.04
3867.84,46.72,86.95,14.88
3868.34,44.44,86.52,14.88
3868.84,45.66,87.48,14.88
3869.34,49.63,88.42,14.08
3869.84,50.16,88.72,14.08
3870.34,52.41,89.04,13.76
3870.84,48.41,89.34,13.92
3871.34,46.56,89.25,13.92
3871.84,43.19,88.54,16.00
3872.34,44.50,86.11,16.00
3872.84,43.72,84.20,16.00
3873.34,44.91,83.12,16.64
3873.84,43.09,83.14,16.64
3874.34,46.47,84.70,15.36
3874.84,45.97,85.38,15.63
3875.34,46.84,85.90,15.63
3875.84,44.78,86.49,15.63
3876.34,46.44,86.56,15.63
3876.84,48.63,85.45,15.63
3877.34,47.63,84.30,16.64
3877.84,46.66,83.55,16.64
3878.34,45.41,84.54,16.64
3878.84,47.13,86.24,15.52
3879.34,46.38,86.14,15.52
3879.84,46.50,85.63,15.73
3880.34,44.66,86.52,15.73
3880.84,45.78,86.35,15.73
3881.34,45.16,84.65,16.48
3881.84,46.66,83.30,16.48
3882.34,45.94,82.82,19.73
3882.84,44.34,82.96,20.96
3883.34,42.66,85.74,20.96
3883.84,38.06,87.99,19.52
3884.34,39.72,89.51,19.52
3884.84,39.66,89.82,19.52
3885.34,43.53,89.54,19.52
3885.84,44.00,89.55,
3886.34,46.56,89.44,
3886.84,44.34,88.23,14.24
3887.34,43.34,86.92,14.24
3887.84,45.47,85.68,15.16
3888.34,50.84,85.17,15.16
3888.84,52.25,84.49,15.16
3889.34,47.16,83.69,15.16
3889.84,44.41,83.05,
3890.34,46.13,82.46,13.60
3890.84,50.88,82.52,13.04
3891.34,50.06,85.72,13.04
3891.84,49.16,90.57,13.12
3892.34,47.00,91.00,13.12
3892.84,49.09,89.66,13.12
3893.34,45.19,88.37,13.44
3893.84,46.59,87.07,13.44
3894.34,48.94,85.79,14.64
3894.84,47.22,85.54,14.64
3895.34,42.69,85.34,14.64
3895.84,37.75,85.61,14.64
3896.34,41.69,85.12,
3896.84,42.97,83.92,
3897.34,49.19,83.45,
3897.84,50.00,83.90,
3898.34,51.34,83.39,
3898.84,46.94,82.85,
3899.34,46.19,83.17,
3899.84,42.78,83.30,
3900.34,42.88,82.66,
3900.84,42.25,82.28,
3901.34,47.41,82.01,
3901.84,45.50,81.76,
3902.34,46.47,83.11,
3902.84,43.88,84.90,
3903.34,45.22,86.69,
3903.84,46.47,86.90,
3904.34,45.22,85.03,
3904.84,47.09,82.30,
3905.34,47.28,79.89,
3905.84,48.97,79.13,
3906.34,46.72,79.13,
3906.84,45.16,79.56,
3907.34,49.53,81.94,37.12
3907.84,49.00,84.35,37.12
3908.34,49.09,87.19,37.12
3908.84,44.63,88.05,33.92
3909.34,44.59,86.72,33.92
3909.84,40.22,85.20,33.92
3910.34,39.53,84.98,33.92
3910.84,40.06,84.36,
3911.34,43.16,83.89,
3911.84,44.78,83.89,34.24
3912.34,49.34,83.91,34.24
3912.84,47.09,83.88,34.24
3913.34,46.81,83.69,34.24
3913.84,38.25,83.16,
3914.34,39.66,82.11,33.80
3914.84,37.19,80.52,33.80
3915.34,39.13,81.05,33.80
3915.84,41.31,81.71,32.80
3916.34,44.09,82.70,32.80
3916.84,43.53,84.39,32.80
3917.34,43.00,86.07,32.80
3917.84,45.19,86.94,32.80
3918.34,49.16,86.25,32.80
3918.84,46.91,84.14,
3919.34,42.44,83.22,
3919.84,41.50,83.37,32.32
3920.34,45.09,83.31,32.32
3920.84,50.84,83.03,39.41
3921.34,48.38,82.92,39.41
3921.84,46.69,82.79,39.41
3922.34,43.25,83.22,38.72
3922.84,42.13,84.38,38.72
3923.34,43.34,83.08,38.16
3923.84,46.34,82.49,37.60
3924.34,49.69,81.95,37.60
3924.84,46.56,81.01,36.08
3925.34,41.25,80.77,36.08
3925.84,44.56,82.90,36.08
3926.34,47.44,84.56,37.44
3926.84,48.50,84.90,37.44
3927.34,42.97,84.99,37.60
3927.84,42.81,84.56,36.96
3928.34,42.75,84.58,36.96
3928.84,41.31,84.29,41.28
3929.34,40.84,82.38,41.28
3929.84,39.94,82.90,41.28
3930.34,44.72,83.83,37.28
3930.84,44.22,84.48,37.28
3931.34,45.94,84.36,37.28
3931.84,47.31,83.63,42.32
3932.34,46.59,83.12,42.32
3932.84,46.72,82.49,42.48
3933.34,45.28,82.61,42.48
3933.84,43.50,83.67,42.48
3934.34,42.06,84.31,42.48
3934.84,40.44,84.31,
3935.34,44.78,84.32,35.68
3935.84,44.84,85.28,35.68
3936.34,46.00,86.48,35.68
3936.84,44.28,86.22,35.68
3937.34,46.53,85.09,
3937.84,47.19,84.67,
3938.34,47.16,84.97,
3938.84,48.44,85.28,
3939.34,47.38,85.32,
3939.84,48.34,85.32,
3940.34,50.44,85.32,
3940.84,51.41,85.61,
3941.34,50.41,85.65,
3941.84,45.25,85.34,
3942.34,45.59,84.98,
3942.84,44.09,84.45,
3943.34,46.34,84.77,
3943.84,46.84,85.73,
3944.34,46.19,86.45,
3944.84,41.75,85.97,
3945.34,39.13,85.05,
3945.84,43.09,84.40,
3946.34,45.66,83.73,
3946.84,46.44,83.14,
3947.34,40.22,86.30,
3947.84,40.88,88.53,
3948.34,37.56,88.90,
3948.84,42.47,88.26,
3949.34,42.75,87.57,
3949.84,45.28,86.59,
3950.34,43.03,85.65,
3950.84,44.78,85.12,
3951.34,46.97,85.44,
3951.84,50.91,85.43,
3952.34,47.28,85.43,
3952.84,46.81,85.26,38.72
3953.34,45.94,84.97,38.72
3953.84,45.78,85.11,38.72
3954.34,47.16,84.96,38.72
3954.84,49.38,84.67,
3955.34,50.97,83.40,37.74
3955.84,47.91,82.36,35.12
3956.34,50.16,82.58,35.12
3956.84,49.31,83.46,41.68
3957.34,49.75,84.62,41.68
3957.84,44.41,84.49,41.68
3958.34,49.72,84.13,28.72
3958.84,49.38,83.77,28.72
3959.34,48.63,83.22,28.72
3959.84,41.53,82.84,28.72
3960.34,42.84,81.73,
3960.84,45.69,80.41,
3961.34,47.44,80.71,
3961.84,48.56,80.71,
3962.34,48.25,80.53,
3962.84,51.25,78.19,
3963.34,51.81,75.24,
3963.84,50.78,75.20,
3964.34,48.28,75.76,
3964.84,43.41,76.26,34.45
3965.34,39.19,75.75,34.45
3965.84,39.56,74.62,34.45
3966.34,40.41,72.99,37.01
3966.84,41.22,72.17,37.01
3967.34,41.72,74.01,37.04
3967.84,43.47,76.35,35.52
3968.34,45.81,76.64,35.52
3968.84,41.72,77.48,35.89
3969.34,40.13,78.33,35.89
3969.84,40.44,78.58,35.89
3970.34,41.16,76.57,31.94
3970.84,43.69,74.69,31.94
3971.34,44.22,73.11,36.32
3971.84,50.25,72.69,31.84
3972.34,48.00,72.54,31.84
3972.84,51.50,73.87,37.76
3973.34,51.38,78.44,37.76
3973.84,52.66,82.38,37.76
3974.34,49.81,86.32,37.76
3974.84,44.56,90.28,
3975.34,42.50,93.99,34.16
3975.84,39.22,97.42,35.36
3976.34,40.19,101.34,35.36
3976.84,37.88,103.55,48.16
3977.34,40.84,103.62,48.16
3977.84,43.56,103.58,48.16
3978.34,48.81,102.61,21.92
3978.84,50.56,101.34,21.92
3979.34,48.63,100.24,36.96
3979.84,47.34,99.57,33.92
3980.34,46.03,99.22,33.92
3980.84,50.72,99.71,37.28
3981.34,54.75,99.78,37.28
3981.84,54.72,98.15,37.28
3982.34,50.19,96.42,37.28
3982.84,46.09,96.22,
3983.34,44.34,97.38,
3983.84,44.72,98.61,38.56
3984.34,44.78,96.45,38.56
3984.84,43.53,92.56,32.96
3985.34,43.94,90.03,32.96
3985.84,47.94,89.72,32.96
3986.34,52.84,89.53,37.12
3986.84,54.28,89.42,37.12
3987.34,50.75,89.58,37.12
3987.84,45.75,89.64,36.48
3988.34,45.63,89.93,36.48
3988.84,48.72,90.24,36.48
3989.34,50.06,90.29,36.48
3989.84,49.19,90.96,
3990.34,43.91,91.21,36.48
3990.84,44.66,91.39,37.28
3991.34,44.38,94.36,37.28
3991.84,46.22,96.63,38.08
3992.34,46.44,95.77,38.08
3992.84,49.41,93.11,38.08
3993.34,50.19,91.87,36.96
3993.84,49.63,90.37,36.96
3994.34,45.63,88.85,36.96
3994.84,46.50,87.37,38.00
3995.34,48.22,85.98,38.00
3995.84,51.19,84.70,38.24
3996.34,49.41,83.44,38.24
3996.84,48.59,82.51,38.24
3997.34,45.78,82.54,37.52
3997.84,42.81,85.25,37.52
3998.34,41.97,86.29,35.84
3998.84,43.09,86.97,35.84
3999.34,46.66,88.01,35.84
3999.84,44.44,87.45,35.84
4000.34,45.81,87.78,
4000.84,43.09,87.75,
4001.34,45.72,87.26,
4001.84,46.22,86.96,
4002.34,50.22,85.83,37.92
4002.84,56.56,83.21,37.09
4003.34,52.13,79.82,37.09
4003.84,55.94,76.75,37.09
4004.34,53.59,73.77,38.13
4004.84,55.28,70.51,38.13
4005.34,50.91,67.80,36.00
4005.84,48.69,65.82,37.72
4006.34,49.09,64.05,37.72
4006.84,51.38,62.44,37.72
4007.34,50.38,61.43,37.72
4007.84,49.25,61.79,
4008.34,47.84,62.87,38.24
4008.84,49.00,64.72,38.24
4009.34,52.31,66.40,36.51
4009.84,53.13,68.63,36.51
4010.34,53.06,68.96,36.51
4010.84,53.09,69.18,36.37
4011.34,51.41,69.86,36.37
4011.84,52.69,70.28,36.37
4012.34,57.94,70.25,39.20
4012.84,62.41,70.26,39.20
4013.34,63.97,69.95,38.96
4013.84,59.78,69.68,38.96
4014.34,55.38,69.36,38.96
4014.84,53.94,68.97,38.96
4015.34,55.72,69.17,37.33
4015.84,56.50,70.44,37.33
4016.34,52.50,71.70,37.44
4016.84,49.00,72.97,38.77
4017.34,46.38,74.24,38.77
4017.84,49.72,75.51,37.01
4018.34,51.63,76.78,37.01
4018.84,57.00,78.05,37.01
4019.34,54.16,79.31,38.88
4019.84,52.94,81.91,38.88
4020.34,47.16,85.79,39.04
4020.84,49.22,89.54,36.36
4021.34,45.31,89.96,36.36
4021.84,46.59,88.73,33.39
4022.34,48.44,87.50,33.39
4022.84,54.38,86.27,33.39
4023.34,52.72,85.10,34.72
4023.84,52.19,84.85,34.72
4024.34,46.75,84.61,34.72
4024.84,49.38,84.38,34.72
4025.34,51.59,84.62,34.72
4025.84,55.50,92.13,33.90
4026.34,52.78,99.64,33.90
4026.84,44.44,107.10,33.90
4027.34,42.53,109.23,33.96
4027.84,46.16,107.39,34.60
4028.34,49.13,105.50,34.60
4028.84,46.09,103.60,34.60
4029.34,46.59,101.71,34.60
4029.84,45.47,99.82,
4030.34,45.59,97.93,33.12
4030.84,39.44,96.03,33.12
4031.34,39.63,94.14,33.12
4031.84,41.63,92.25,33.12
4032.34,47.72,90.36,
4032.84,52.25,89.19,33.44
4033.34,47.06,89.85,33.44
4033.84,40.91,91.14,33.44
4034.34,35.50,92.12,33.44
4034.84,37.38,91.30,33.44
4035.34,35.69,90.47,32.48
4035.84,35.44,89.54,32.48
4036.34,37.56,88.59,32.48
4036.84,39.59,87.82,37.84
4037.34,40.75,87.14,37.84
4037.84,38.06,86.46,37.84
4038.34,37.28,85.57,43.08
4038.84,34.66,84.96,43.08
4039.34,40.38,84.27,43.08
4039.84,41.13,84.27,41.36
4040.34,44.84,84.29,41.36
4040.84,41.84,84.48,41.36
4041.34,41.09,84.98,42.48
4041.84,37.94,85.44,42.48
4042.34,38.69,85.91,42.48
4042.84,40.88,86.60,43.52
4043.34,41.72,87.50,43.52
4043.84,40.47,86.81,42.24
4044.34,40.44,85.88,42.24
4044.84,42.66,85.29,42.24
4045.34,44.81,85.49,41.60
4045.84,51.66,88.93,41.60
4046.34,52.59,89.45,41.52
4046.84,52.56,88.75,40.00
4047.34,52.38,87.47,40.00
4047.84,57.97,86.71,40.32
4048.34,56.28,87.65,40.32
4048.84,54.41,87.91,40.32
4049.34,49.56,88.32,42.67
4049.84,54.66,88.73,42.67
4050.34,55.63,87.58,42.67
4050.84,59.97,88.43,40.52
4051.34,54.47,89.98,40.52
4051.84,57.16,91.43,40.52
4052.34,54.66,93.35,40.52
4052.84,55.94,94.88,
4053.34,54.09,94.20,48.00
4053.84,56.31,93.24,39.04
4054.34,60.53,92.28,39.04
4054.84,57.88,91.33,37.49
4055.34,56.00,90.05,37.49
4055.84,56.56,86.51,37.49
4056.34,58.41,83.85,45.76
4056.84,56.88,83.95,45.76
4057.34,52.16,85.41,45.76
4057.84,51.34,87.17,45.76
4058.34,50.22,88.93,
4058.84,51.03,90.32,
4059.34,47.84,91.38,
4059.84,50.41,92.35,
4060.34,49.97,93.48,
4060.84,52.19,93.52,
4061.34,47.25,91.99,38.08
4061.84,47.31,89.91,38.08
4062.34,46.06,89.04,38.08
4062.84,49.44,88.97,38.08
4063.34,48.47,88.98,
4063.84,51.94,88.25,
4064.34,47.72,86.61,36.00
4064.84,47.38,85.43,49.44
4065.34,41.59,87.27,49.44
4065.84,43.09,89.86,49.44
4066.34,44.31,92.23,49.44
4066.84,45.16,92.39,
4067.34,45.22,92.41,48.80
4067.84,42.31,91.13,35.25
4068.34,41.47,89.93,35.25
4068.84,40.50,89.41,34.61
4069.34,44.75,89.14,34.61
4069.84,47.78,89.53,34.61
4070.34,50.50,90.08,34.61
4070.84,50.03,90.65,34.99
4071.34,50.03,90.65,34.99
4071.84,49.19,90.73,34.32
4072.34,48.59,90.93,34.32
4072.84,48.75,90.39,34.32
4073.34,48.81,90.33,37.60
4073.84,48.66,89.29,36.58
4074.34,45.03,87.66,36.58
4074.84,43.16,86.48,31.42
4075.34,41.22,86.15,31.42
4075.84,41.22,87.71,31.42
4076.34,39.88,87.47,35.80
4076.84,37.69,87.13,35.80
4077.34,37.69,86.91,35.36
4077.84,35.97,87.17,31.20
4078.34,39.66,87.44,31.20
4078.84,39.31,87.71,31.20
4079.34,44.59,88.09,32.27
4079.84,47.56,88.58,32.27
4080.34,54.91,88.98,40.05
4080.84,56.19,87.51,40.05
4081.34,55.72,87.06,40.05
4081.84,53.44,86.90,40.05
4082.34,59.00,86.95,
4082.84,58.50,87.78,
4083.34,60.28,87.50,34.85
4083.84,54.44,86.54,37.12
4084.34,53.78,86.07,37.12
4084.84,51.25,87.76,38.02
4085.34,48.53,88.46,38.02
4085.84,49.19,87.48,38.02
4086.34,47.00,86.74,39.27
4086.84,51.78,88.89,39.27
4087.34,52.41,91.49,39.27
4087.84,56.69,90.31,39.50
4088.34,53.78,88.39,39.50
4088.84,52.31,87.33,39.50
4089.34,52.00,88.12,35.76
4089.84,54.63,89.33,35.76
4090.34,50.72,90.04,35.76
4090.84,46.25,91.03,34.40
4091.34,42.09,91.25,34.40
4091.84,49.13,91.83,34.40
4092.34,52.25,91.34,33.28
4092.84,54.00,89.14,33.28
4093.34,53.03,87.54,33.60
4093.84,47.72,87.26,33.17
4094.34,46.50,87.37,33.17
4094.84,42.66,87.18,33.17
4095.34,44.91,85.92,38.60
4095.84,42.72,85.40,38.60
4096.34,44.88,85.93,40.64
4096.84,47.47,85.87,39.30
4097.34,50.53,85.64,39.30
4097.84,53.22,85.71,39.30
4098.34,51.84,85.30,36.96
4098.84,54.94,84.38,36.96
4099.34,54.84,84.40,38.13
4099.84,55.91,84.87,38.24
4100.34,53.88,85.12,38.24
4100.84,52.97,85.53,40.96
4101.34,53.63,86.59,40.96
4101.84,52.59,87.99,40.96
4102.34,45.69,88.35,47.36
4102.84,47.56,87.05,39.56
4103.34,46.63,85.77,39.56
4103.84,45.66,84.95,38.46
4104.34,40.25,86.22,38.46
4104.84,38.94,87.41,38.46
4105.34,42.97,88.39,40.05
4105.84,44.50,89.58,40.08
4106.34,47.59,91.20,40.08
4106.84,45.84,91.78,41.00
4107.34,44.78,91.19,41.00
4107.84,44.78,89.23,41.00
4108.34,46.47,89.13,38.83
4108.84,45.66,90.06,38.83
4109.34,40.34,90.28,39.01
4109.84,38.19,89.55,38.40
4110.34,35.94,89.20,38.40
4110.84,36.53,89.17,38.40
4111.34,38.41,89.20,39.84
4111.84,47.28,89.53,39.84
4112.34,52.97,91.97,37.71
4112.84,57.56,94.12,38.40
4113.34,55.78,94.28,38.40
4113.84,57.38,92.75,38.40
4114.34,53.63,91.46,39.24
4114.84,52.16,90.74,39.24
4115.34,50.09,88.88,38.45
4115.84,53.03,87.92,38.72
4116.34,54.19,86.93,38.72
4116.84,56.97,85.53,37.12
4117.34,55.34,84.73,37.12
4117.84,49.91,84.74,37.12
4118.34,45.28,85.10,37.12
4118.84,44.34,85.73,
4119.34,47.84,86.12,
4119.84,44.81,88.12,38.44
4120.34,43.91,90.51,38.44
4120.84,44.81,92.21,38.44
4121.34,48.81,91.14,40.08
4121.84,48.44,90.13,34.50
4122.34,45.44,89.69,34.50
4122.84,43.72,90.83,37.17
4123.34,46.75,89.57,37.17
4123.84,46.72,88.98,37.17
4124.34,46.94,89.41,37.76
4124.84,41.66,90.19,37.76
4125.34,41.53,90.94,36.24
4125.84,38.97,90.17,36.74
4126.34,42.41,88.90,36.74
4126.84,43.75,90.40,36.74
4127.34,50.94,90.66,35.84
4127.84,49.31,90.82,35.84
4128.34,46.81,91.05,34.96
4128.84,44.59,90.53,37.76
4129.34,47.13,90.18,37.76
4129.84,48.94,90.39,37.76
4130.34,47.47,88.80,37.39
4130.84,47.09,87.53,37.39
4131.34,48.69,87.80,37.48
4131.84,48.78,87.73,37.48
4132.34,49.34,87.41,37.48
4132.84,49.00,86.70,42.74
4133.34,48.78,86.06,42.74
4133.84,46.78,86.26,42.74
4134.34,44.47,86.34,36.80
4134.84,49.44,86.38,36.80
4135.34,52.63,86.24,36.80
4135.84,56.09,86.28,36.64
4136.34,50.81,87.12,36.64
4136.84,48.13,89.08,36.64
4137.34,48.03,91.09,37.23
4137.84,51.72,90.98,37.23
4138.34,52.31,90.26,37.23
4138.84,55.13,89.81,37.23
4139.34,53.25,89.85,37.01
4139.84,51.84,88.96,37.01
4140.34,49.56,87.99,36.59
4140.84,50.94,87.34,35.52
4141.34,50.47,87.12,35.52
4141.84,49.59,86.73,35.52
4142.34,45.56,85.77,36.00
4142.84,47.38,85.09,35.20
4143.34,47.56,85.06,35.20
4143.84,45.09,85.57,36.56
4144.34,44.31,86.64,36.56
4144.84,46.28,87.01,36.56
4145.34,55.56,86.70,37.52
4145.84,55.44,85.79,36.10
4146.34,53.31,88.27,36.10
4146.84,46.97,90.52,34.16
4147.34,50.94,91.86,34.16
4147.84,51.66,90.65,34.16
4148.34,52.56,88.78,35.68
4148.84,48.53,87.75,37.12
4149.34,47.84,87.42,37.12
4149.84,46.19,87.74,37.12
4150.34,44.06,88.15,37.28
4150.84,43.09,86.44,37.28
4151.34,45.59,85.27,37.28
4151.84,52.06,87.25,36.43
4152.34,54.66,87.40,36.43
4152.84,55.22,87.39,36.43
4153.34,50.38,87.72,36.83
4153.84,52.28,88.36,37.28
4154.34,47.41,89.07,37.28
4154.84,50.22,90.32,37.28
4155.34,46.72,90.62,37.28
4155.84,54.19,89.02,37.28
4156.34,52.75,87.78,36.06
4156.84,55.25,87.50,35.52
4157.34,50.44,87.84,35.52
4157.84,49.06,88.41,35.52
4158.34,43.41,87.38,34.77
4158.84,49.97,86.21,34.77
4159.34,53.66,86.37,34.77
4159.84,56.28,86.40,35.65
4160.34,52.16,87.67,35.65
4160.84,51.25,89.42,35.65
4161.34,52.16,89.11,36.56
4161.84,47.94,89.54,36.56
4162.34,47.38,90.82,37.84
4162.84,44.28,91.60,35.52
4163.34,46.13,92.26,35.52
4163.84,48.69,92.11,35.52
4164.34,52.16,92.28,35.68
4164.84,51.34,89.63,36.00
4165.34,46.28,86.46,36.00
4165.84,46.50,85.44,35.31
4166.34,50.31,84.24,35.31
4166.84,50.69,84.11,35.31
4167.34,46.94,84.82,35.04
4167.84,42.56,85.41,35.95
4168.34,45.13,85.74,35.95
4168.84,48.16,85.82,35.95
4169.34,49.88,85.75,35.92
4169.84,49.00,86.15,35.92
4170.34,46.84,87.89,37.76
4170.84,46.97,89.29,36.75
4171.34,45.38,88.78,36.75
4171.84,45.03,88.14,36.75
4172.34,48.09,87.56,35.20
4172.84,50.19,86.84,35.68
4173.34,52.81,86.13,35.68
4173.84,45.78,85.56,35.04
4174.34,42.69,84.92,35.04
4174.84,39.69,84.05,35.04
4175.34,43.06,84.07,36.13
4175.84,45.50,84.33,36.16
4176.34,46.72,84.49,36.16
4176.84,47.31,84.62,37.20
4177.34,47.53,84.17,37.20
4177.84,46.72,84.18,37.20
4178.34,47.41,84.54,35.36
4178.84,49.50,84.94,35.80
4179.34,47.72,86.15,35.80
4179.84,45.97,88.86,35.80
4180.34,41.63,89.85,34.27
4180.84,48.16,88.78,34.27
4181.34,49.53,87.62,37.60
4181.84,55.03,87.13,37.64
4182.34,52.47,87.65,37.64
4182.84,50.75,87.76,37.64
4183.34,47.09,87.54,37.71
4183.84,46.16,86.87,35.15
4184.34,45.25,86.39,35.15
4184.84,44.31,86.50,35.73
4185.34,45.66,86.63,35.73
4185.84,46.91,86.70,35.73
4186.34,51.44,86.89,36.72
4186.84,53.34,87.21,36.16
4187.34,55.25,87.45,36.16
4187.84,49.59,86.18,36.16
4188.34,45.50,82.63,36.16
4188.84,44.97,81.03,36.16
4189.34,48.84,80.78,36.16
4189.84,50.16,80.89,37.19
4190.34,48.78,81.89,37.19
4190.84,45.63,81.97,37.19
4191.34,46.78,83.34,37.65
4191.84,48.22,85.06,37.65
4192.34,49.97,84.60,37.87
4192.84,46.81,83.22,37.87
4193.34,46.31,82.03,37.87
4193.84,47.63,82.78,37.87
4194.34,47.84,83.76,39.52
4194.84,46.94,84.63,36.69
4195.34,43.53,83.37,36.69
4195.84,44.88,82.29,35.79
4196.34,47.50,84.54,35.79
4196.84,48.28,87.59,35.79
4197.34,48.75,87.99,35.79
4197.84,45.38,88.52,36.21
4198.34,46.00,87.24,36.21
4198.84,44.63,85.96,36.21
4199.34,45.44,84.64,35.33
4199.84,47.00,83.21,35.33
4200.34,52.47,82.17,35.52
4200.84,52.81,82.22,36.53
4201.34,55.97,82.56,36.53
4201.84,50.03,82.70,36.53
4202.34,49.28,82.39,41.01
4202.84,44.78,81.24,37.76
4203.34,47.56,80.95,37.76
4203.84,49.41,82.01,37.28
4204.34,48.72,82.62,37.28
4204.84,43.81,82.72,37.28
4205.34,39.69,82.49,34.40
4205.84,43.09,82.17,34.40
4206.34,48.75,84.07,34.40
4206.84,50.94,85.83,35.20
4207.34,49.94,86.45,35.20
4207.84,44.28,86.13,35.20
4208.34,43.97,86.12,36.75
4208.84,46.41,85.92,38.88
4209.34,50.41,85.65,38.88
4209.84,49.47,85.92,38.88
4210.34,42.72,86.16,35.52
4210.84,45.31,85.76,36.48
4211.34,46.50,85.16,36.48
4211.84,47.81,84.63,36.48
4212.34,47.69,83.44,38.00
4212.84,50.38,82.08,38.00
4213.34,52.50,82.24,37.44
4213.84,51.75,83.45,35.76
4214.34,51.41,83.13,35.76
4214.84,49.88,82.41,35.76
4215.34,48.59,82.28,46.80
4215.84,49.44,84.04,36.16
4216.34,48.00,85.73,36.16
4216.84,49.19,85.63,36.16
4217.34,46.22,83.17,34.88
4217.84,49.25,81.10,36.80
4218.34,48.41,80.81,36.80
4218.84,51.81,80.81,36.27
4219.34,49.34,80.82,36.27
4219.84,50.75,80.60,36.27
4220.34,49.50,80.38,38.32
4220.84,54.22,80.83,36.75
4221.34,52.75,80.82,36.75
4221.84,49.53,80.40,36.75
4222.34,43.34,80.44,35.76
4222.84,41.69,82.02,36.16
4223.34,41.72,83.65,36.16
4223.84,45.22,83.17,36.16
4224.34,45.09,82.61,36.58
4224.84,48.19,83.23,36.58
4225.34,47.56,84.10,36.56
4225.84,46.81,85.83,37.04
4226.34,45.94,86.82,37.04
4226.84,42.13,86.73,37.04
4227.34,40.81,86.28,36.40
4227.84,37.69,84.83,36.40
4228.34,39.59,83.46,36.40
4228.84,43.75,82.22,36.40
4229.34,44.25,81.10,
4229.84,45.91,81.45,35.47
4230.34,42.69,81.77,35.47
4230.84,43.31,82.93,35.47
4231.34,47.38,84.16,35.47
4231.84,47.69,83.87,
4232.34,53.25,83.86,34.83
4232.84,49.28,83.87,37.44
4233.34,54.03,83.85,37.44
4233.84,48.81,82.97,37.44
4234.34,49.44,83.53,37.28
4234.84,43.25,82.88,38.40
4235.34,46.25,81.95,38.40
4235.84,47.38,81.78,38.40
4236.34,46.19,85.67,35.90
4236.84,48.97,85.06,35.90
4237.34,48.88,83.31,35.90
4237.84,59.03,81.52,36.16
4238.34,53.97,82.05,36.16
4238.84,54.47,82.74,36.16
4239.34,47.28,83.92,35.92
4239.84,48.69,83.26,37.12
4240.34,48.19,83.78,37.12
4240.84,46.97,85.32,37.12
4241.34,45.78,85.74,37.76
4241.84,43.75,85.90,37.28
4242.34,46.78,86.06,37.28
4242.84,49.28,86.54,36.64
4243.34,50.44,86.20,36.64
4243.84,51.31,85.91,36.64
4244.34,48.28,85.74,37.92
4244.84,45.66,83.80,35.71
4245.34,43.91,82.77,35.71
4245.84,44.31,84.08,35.71
4246.34,46.13,84.92,37.92
4246.84,46.75,85.92,35.84
4247.34,47.72,85.80,35.84
4247.84,50.81,86.13,35.84
4248.34,48.84,85.17,37.70
4248.84,47.44,84.19,37.70
4249.34,42.56,83.66,37.76
4249.84,42.63,83.26,37.52
4250.34,42.59,82.39,37.52
4250.84,44.75,81.61,37.52
4251.34,46.00,81.54,37.55
4251.84,48.34,81.88,37.86
4252.34,50.28,82.76,37.86
4252.84,49.13,82.70,37.86
4253.34,49.91,83.42,37.60
4253.84,47.53,84.72,36.00
4254.34,50.53,85.66,36.00
4254.84,48.22,86.28,36.36
4255.34,48.72,86.72,36.36
4255.84,49.38,87.11,36.36
4256.34,48.97,87.28,35.52
4256.84,48.38,88.33,38.01
4257.34,47.78,89.75,38.01
4257.84,50.09,87.90,38.01
4258.34,50.84,86.01,37.52
4258.84,46.38,86.10,37.36
4259.34,43.66,87.43,37.36
4259.84,42.19,88.71,37.36
4260.34,44.44,89.65,38.56
4260.84,48.38,90.02,38.56
4261.34,47.47,90.07,37.76
4261.84,49.16,90.61,38.35
4262.34,43.09,90.04,38.35
4262.84,45.88,88.51,38.35
4263.34,44.22,87.54,38.35
4263.84,47.75,88.15,38.04
4264.34,44.94,88.76,38.04
4264.84,44.84,89.11,38.04
4265.34,46.16,88.84,37.68
4265.84,46.97,89.11,37.84
4266.34,46.50,88.98,37.84
4266.84,49.16,88.84,36.80
4267.34,49.91,88.84,36.80
4267.84,52.56,88.84,36.80
4268.34,49.53,88.86,36.40
4268.84,53.72,88.88,35.88
4269.34,50.72,88.81,35.88
4269.84,51.13,88.20,35.88
4270.34,43.97,87.92,36.69
4270.84,49.59,88.12,36.69
4271.34,47.41,87.84,36.69
4271.84,50.47,85.40,36.69
4272.34,49.19,86.19,37.86
4272.84,54.00,87.74,37.86
4273.34,55.41,88.60,37.88
4273.84,55.59,88.30,36.80
4274.34,50.00,88.54,36.80
4274.84,47.41,89.04,36.80
4275.34,46.34,87.44,37.76
4275.84,48.03,86.35,37.76
4276.34,50.66,86.20,37.76
4276.84,46.63,86.88,37.76
4277.34,48.81,87.57,36.96
4277.84,47.34,89.25,36.37
4278.34,51.22,88.62,36.37
4278.84,50.34,87.75,36.88
4279.34,53.56,88.19,36.88
4279.84,53.69,89.47,36.88
4280.34,48.97,90.13,37.28
4280.84,46.31,89.02,35.52
4281.34,42.69,87.58,35.52
4281.84,46.09,86.10,35.52
